order_id,customer_id,order_date,total_amount
41545,485362,2025-09-22,145
41546,197744,2025-09-22,895
41547,718352,2025-09-22,895
41548,569609,2025-09-22,1495
41549,645572,2025-09-22,745
41551,152335,2025-09-22,895
41552,718405,2025-09-22,2165.75
41553,718612,2025-09-23,895
41554,718670,2025-09-23,895
41555,631658,2025-09-23,1630.25
41556,718668,2025-09-23,895
41561,718676,2025-09-23,1395
41563,343772,2025-09-23,795
41565,718702,2025-09-23,895
41566,718574,2025-09-23,895
41567,718695,2025-09-23,895
41568,61391,2025-09-23,895
41569,718601,2025-09-23,155
41570,718642,2025-09-23,1295
41571,718614,2025-09-23,895
41572,659688,2025-09-23,145
41573,712805,2025-09-23,1095
41574,718662,2025-09-23,2685
41575,718618,2025-09-23,145
41576,718722,2025-09-23,1095
41577,718684,2025-09-23,895
41578,718583,2025-09-23,895
41579,718583,2025-09-23,1045
41580,718654,2025-09-23,895
41582,717771,2025-09-23,130
41584,80856,2025-09-23,995
41585,19914,2025-09-23,895
41586,587536,2025-09-23,895
41588,528574,2025-09-23,895
41589,200649,2025-09-23,250
41590,718604,2025-09-23,1050
41593,718643,2025-09-23,895
41594,713764,2025-09-23,0
41595,530126,2025-09-23,3852.63
41596,511155,2025-09-23,217
41598,687738,2025-09-23,155
41599,718591,2025-09-23,895
41600,185956,2025-09-23,1095
41601,718590,2025-09-23,895
41602,718690,2025-09-23,795
41603,718681,2025-09-23,250
41604,675834,2025-09-23,0
41605,718674,2025-09-23,895
41606,718673,2025-09-23,130
41607,390836,2025-09-23,1235.02
41608,689416,2025-09-23,515
41609,718733,2025-09-23,1295
41610,223225,2025-09-23,895
41612,566469,2025-09-23,895
41614,718710,2025-09-23,895
41615,718646,2025-09-23,1095
41616,718748,2025-09-23,906.5
41620,45458,2025-09-23,1790
41622,718243,2025-09-23,895
41624,718705,2025-09-23,895
41625,718731,2025-09-23,1295
41628,718727,2025-09-23,155
41630,718699,2025-09-23,1195
41631,718744,2025-09-23,895
41633,718747,2025-09-23,895
41634,718584,2025-09-23,1295
41636,718634,2025-09-23,895
41637,707937,2025-09-23,85
41638,718660,2025-09-23,895
41639,718721,2025-09-23,1295
41640,718623,2025-09-23,895
41641,718685,2025-09-23,895
41642,718569,2025-09-23,155
41643,718630,2025-09-23,1835.02
41644,710106,2025-09-23,59.5
41645,608779,2025-09-23,1195
41649,718645,2025-09-23,895
41650,718745,2025-09-23,1495
41651,718624,2025-09-23,895
41653,718692,2025-09-23,170
41654,357238,2025-09-23,895
41655,718602,2025-09-23,895
41656,718708,2025-09-23,1295
41657,718611,2025-09-23,895
41658,579826,2025-09-23,895
41659,718597,2025-09-23,895
41660,718689,2025-09-23,1195
41661,393495,2025-09-23,1233.18
41662,141822,2025-09-23,85
41663,702645,2025-09-23,0
41664,718726,2025-09-23,895
41669,718629,2025-09-23,895
41670,718711,2025-09-23,1435.02
41671,718720,2025-09-23,1295
41672,718622,2025-09-23,895
41675,377340,2025-09-23,1235.02
41676,718700,2025-09-23,795
41677,698222,2025-09-23,632
41679,718620,2025-09-23,895
41680,718698,2025-09-23,240
41681,718703,2025-09-23,1195
41682,718573,2025-09-23,895
41683,718620,2025-09-23,895
41684,718704,2025-09-23,895
41685,268700,2025-09-23,895
41686,718603,2025-09-23,895
41688,483310,2025-09-23,130
41690,711547,2025-09-23,1835.02
41691,718615,2025-09-23,895
41692,718576,2025-09-23,1095
41694,374564,2025-09-23,2390
41695,718677,2025-09-23,1635.02
41697,718650,2025-09-23,1240.89
41698,718613,2025-09-23,2160
41701,700512,2025-09-23,1443.26
41702,718626,2025-09-23,1295
41703,718567,2025-09-23,895
41704,718570,2025-09-23,155
41706,718627,2025-09-23,1095
41707,718579,2025-09-23,1095
41708,718565,2025-09-23,895
41710,718694,2025-09-23,1495
41712,718713,2025-09-23,1790
41714,698820,2025-09-23,72.5
41715,718657,2025-09-23,895
41716,718644,2025-09-23,1295
41717,718636,2025-09-23,895
41720,643211,2025-09-23,895
41724,594062,2025-09-23,895
41726,718606,2025-09-23,1295
41727,718746,2025-09-23,895
41728,718737,2025-09-23,1295
41729,718658,2025-09-23,895
41730,718619,2025-09-23,895
41731,718639,2025-09-23,895
41732,718717,2025-09-23,895
41733,718714,2025-09-23,895
41735,718655,2025-09-23,895
41736,655044,2025-09-23,130
41737,718638,2025-09-23,466.5
41738,194766,2025-09-23,895
41740,100044,2025-09-23,895
41741,336118,2025-09-23,795
41743,718688,2025-09-23,0
41744,170732,2025-09-23,2885
41745,718743,2025-09-23,85
41746,143026,2025-09-23,1790
41747,718691,2025-09-23,1760
41749,279124,2025-09-23,895
41750,718575,2025-09-23,1095
41751,359238,2025-09-23,895
41753,543043,2025-09-23,895
41754,256874,2025-09-23,1855.25
41755,718609,2025-09-23,895
41757,258866,2025-09-23,85
41758,718594,2025-09-23,1240.89
41759,718724,2025-09-23,895
41760,718707,2025-09-23,145
41761,718716,2025-09-23,1295
41762,718610,2025-09-23,1295
41763,255965,2025-09-23,895
41764,85550,2025-09-23,1240.89
41765,619883,2025-09-23,895
41768,718730,2025-09-23,895
41769,718568,2025-09-23,1195
41772,718651,2025-09-23,1235.02
41773,64846,2025-09-23,170
41775,718652,2025-09-23,1095
41776,718621,2025-09-23,895
41777,718632,2025-09-23,895
41778,207819,2025-09-23,895
41779,718669,2025-09-23,170
41780,634543,2025-09-23,1240.89
41781,618716,2025-09-23,1235.02
41782,718585,2025-09-23,895
41784,718739,2025-09-23,895
41785,718640,2025-09-23,895
41787,718675,2025-09-23,895
41789,718701,2025-09-23,895
41790,718738,2025-09-23,865
41791,718617,2025-09-23,895
41792,718588,2025-09-23,1235.02
41793,718696,2025-09-23,1095
41794,718628,2025-09-23,1295
41799,372461,2025-09-23,3085
41801,718709,2025-09-23,895
41804,718632,2025-09-23,1095
41805,718589,2025-09-23,1495
41807,718608,2025-09-23,895
41808,718749,2025-09-23,1095
41809,624418,2025-09-23,145
41810,718672,2025-09-23,1495
41811,718663,2025-09-23,145
41812,718587,2025-09-23,1095
41814,718666,2025-09-23,895
41815,718665,2025-09-23,795
41816,460398,2025-09-23,125
41817,58895,2025-09-23,895
41818,718667,2025-09-23,950
41820,718735,2025-09-23,1095
41821,718598,2025-09-23,895
41822,718659,2025-09-23,795
41823,718572,2025-09-23,895
41824,718736,2025-09-23,895
41825,718741,2025-09-23,1495
41826,525030,2025-09-23,795
41827,718582,2025-09-23,1495
41828,718719,2025-09-23,1784.02
41829,718631,2025-09-23,895
41830,718593,2025-09-23,1295
41831,718718,2025-09-23,795
41832,718715,2025-09-23,895
41833,718596,2025-09-23,795
41835,718671,2025-09-23,895
41837,718580,2025-09-23,1495
41839,718680,2025-09-23,895
41840,446344,2025-09-23,895
41841,718697,2025-09-23,1495
41842,718625,2025-09-23,130
41843,718729,2025-09-23,795
41844,274004,2025-09-23,895
41845,329826,2025-09-23,260
41846,570304,2025-09-23,1295
41847,718566,2025-09-23,820
41848,552126,2025-09-23,340
41849,718742,2025-09-23,895
41851,628803,2025-09-23,1295
41854,718595,2025-09-23,1495
41855,718571,2025-09-23,895
41856,666251,2025-09-23,895
41857,718740,2025-09-23,895
41858,111210,2025-09-23,895
41859,718661,2025-09-23,895
41860,718682,2025-09-23,895
41861,718633,2025-09-23,895
41863,270740,2025-09-23,1240.89
41864,718687,2025-09-23,895
41866,718600,2025-09-23,895
41867,718712,2025-09-23,795
41869,29394,2025-09-23,1095
41870,718723,2025-09-23,1790
41871,718607,2025-09-23,1295
41872,718732,2025-09-23,895
41873,714244,2025-09-23,895
41874,717211,2025-09-23,895
41876,718648,2025-09-23,1960
41878,718678,2025-09-23,1635.02
41879,718831,2025-09-24,795
41880,718804,2025-09-24,895
41881,718895,2025-09-24,1495
41882,718859,2025-09-24,1095
41883,718887,2025-09-24,830
41884,718780,2025-09-24,895
41885,718890,2025-09-24,895
41886,718897,2025-09-24,895
41887,718771,2025-09-24,895
41888,718900,2025-09-24,1365.89
41889,716371,2025-09-24,0
41890,448007,2025-09-24,895
41891,718750,2025-09-24,300
41892,40620,2025-09-24,1095
41893,76794,2025-09-24,85
41894,718776,2025-09-24,1235.02
41895,718817,2025-09-24,895
41896,718808,2025-09-24,895
41897,718834,2025-09-24,895
41898,407325,2025-09-24,145
41899,717331,2025-09-24,210
41900,466101,2025-09-24,1495
41901,718803,2025-09-24,1095
41902,718815,2025-09-24,895
41903,293424,2025-09-24,125
41904,155598,2025-09-24,170
41905,718878,2025-09-24,1240.89
41906,718828,2025-09-24,1095
41907,718880,2025-09-24,895
41908,718864,2025-09-24,895
41909,681294,2025-09-24,895
41912,718891,2025-09-24,895
41913,538084,2025-09-24,895
41914,718840,2025-09-24,1235.02
41915,109947,2025-09-24,85
41916,405755,2025-09-24,1095
41917,718788,2025-09-24,1240.89
41918,718662,2025-09-24,2895.89
41919,718764,2025-09-24,1495
41920,210252,2025-09-24,895
41921,718834,2025-09-24,795
41922,718801,2025-09-24,170
41923,636985,2025-09-24,130
41924,663606,2025-09-24,895
41925,718869,2025-09-24,895
41926,718785,2025-09-24,895
41927,718760,2025-09-24,4775
41930,718805,2025-09-24,1195
41931,718753,2025-09-24,895
41932,467191,2025-09-24,1295
41934,718759,2025-09-24,1295
41936,718755,2025-09-24,895
41937,718849,2025-09-24,895
41938,718889,2025-09-24,895
41939,718832,2025-09-24,1195
41940,718799,2025-09-24,895
41943,150592,2025-09-24,1790
41944,434029,2025-09-24,895
41945,328948,2025-09-24,1760
41946,718794,2025-09-24,895
41947,718768,2025-09-24,895
41948,718883,2025-09-24,1195
41949,29797,2025-09-24,895
41950,718793,2025-09-24,895
41952,343390,2025-09-24,145
41953,718854,2025-09-24,895
41955,718868,2025-09-24,895
41956,190864,2025-09-24,895
41957,718783,2025-09-24,895
41960,709052,2025-09-24,155
41961,718767,2025-09-24,895
41962,718860,2025-09-24,895
41964,718802,2025-09-24,895
41965,718671,2025-09-24,895
41966,156014,2025-09-24,1095
41968,715375,2025-09-24,270
41969,718766,2025-09-24,1240.89
41970,718770,2025-09-24,895
41972,718851,2025-09-24,895
41974,181943,2025-09-24,2060
41975,718781,2025-09-24,1495
41976,118959,2025-09-24,130
41977,718842,2025-09-24,795
41978,718888,2025-09-24,895
41982,718786,2025-09-24,1495
41984,5925,2025-09-24,795
41985,718862,2025-09-24,1095
41986,718769,2025-09-24,1640.89
41988,718873,2025-09-24,895
41989,718824,2025-09-24,1840.89
41990,718844,2025-09-24,1790
41991,718881,2025-09-24,895
41992,718782,2025-09-24,400
41993,718790,2025-09-24,895
41995,203089,2025-09-24,1240.89
41996,595164,2025-09-24,895
41997,718791,2025-09-24,895
41998,324989,2025-09-24,153
42001,718807,2025-09-24,895
42003,596017,2025-09-24,110
42005,147046,2025-09-24,155
42006,718879,2025-09-24,2392
42007,718893,2025-09-24,895
42008,199094,2025-09-24,0
42009,718875,2025-09-24,795
42011,718776,2025-09-24,1235.02
42012,641132,2025-09-24,895
42018,557341,2025-09-24,895
42019,718754,2025-09-24,1095
42022,718856,2025-09-24,1295
42024,557341,2025-09-24,895
42025,718855,2025-09-24,1760
42028,494141,2025-09-24,1240.89
42029,718839,2025-09-24,895
42031,323475,2025-09-24,108.5
42032,718377,2025-09-24,0
42034,718787,2025-09-24,895
42037,718856,2025-09-24,1252.58
42039,718772,2025-09-24,895
42040,565487,2025-09-24,895
42042,718769,2025-09-24,1545.92
42044,718180,2025-09-24,0
42046,718816,2025-09-24,1295
42048,718882,2025-09-24,895
42049,184587,2025-09-24,735.25
42050,718885,2025-09-24,11496
42052,718886,2025-09-24,895
42053,576351,2025-09-24,895
42054,718823,2025-09-24,1095
42056,718822,2025-09-24,1790
42057,718809,2025-09-24,795
42058,718845,2025-09-24,1095
42061,718852,2025-09-24,895
42062,630970,2025-09-24,895
42063,702332,2025-09-24,895
42065,718829,2025-09-24,2590
42066,718830,2025-09-24,895
42067,421268,2025-09-24,895
42068,714772,2025-09-24,895
42069,718758,2025-09-24,1235.02
42071,718901,2025-09-24,1095
42072,718777,2025-09-24,85
42073,718752,2025-09-24,400
42075,718836,2025-09-24,895
42076,714454,2025-09-24,1095
42077,718814,2025-09-24,895
42078,718813,2025-09-24,895
42079,709167,2025-09-24,1945
42080,718779,2025-09-24,895
42082,718892,2025-09-24,895
42083,718843,2025-09-24,895
42084,714419,2025-09-24,895
42085,718765,2025-09-24,795
42086,718866,2025-09-24,1295
42087,718757,2025-09-24,895
42089,607339,2025-09-24,3004.42
42091,82195,2025-09-24,895
42094,718762,2025-09-24,895
42095,718784,2025-09-24,895
42096,718751,2025-09-24,895
42097,718763,2025-09-24,1790
42098,718826,2025-09-24,895
42099,718850,2025-09-24,1295
42100,718874,2025-09-24,1840.89
42101,172629,2025-09-24,85
42102,718872,2025-09-24,895
42104,718778,2025-09-24,895
42108,400321,2025-09-24,300
42109,713200,2025-09-24,72.25
42110,718858,2025-09-24,1095
42111,718795,2025-09-24,895
42112,718899,2025-09-24,1295
42113,718774,2025-09-24,1345
42115,718857,2025-09-24,1295
42117,718796,2025-09-24,1235.02
42119,376088,2025-09-24,1295
42120,718818,2025-09-24,895
42121,386494,2025-09-24,895
42123,693346,2025-09-24,155
42124,718795,2025-09-24,895
42125,718884,2025-09-24,895
42126,718775,2025-09-24,895
42127,497952,2025-09-24,145
42128,641993,2025-09-24,895
42129,718789,2025-09-24,1240.89
42130,136788,2025-09-24,895
42132,170362,2025-09-24,210
42133,718903,2025-09-24,895
42135,580800,2025-09-24,130
42136,718861,2025-09-24,1295
42139,718837,2025-09-24,895
42140,718819,2025-09-24,895
42141,718863,2025-09-24,895
42142,718898,2025-09-24,895
42143,718806,2025-09-24,145
42144,352469,2025-09-24,895
42145,718877,2025-09-24,895
42146,718820,2025-09-24,1295
42147,564248,2025-09-24,400
42148,718761,2025-09-24,895
42149,716879,2025-09-24,895
42151,718773,2025-09-24,130
42152,718798,2025-09-24,895
42153,718797,2025-09-24,1495
42154,718876,2025-09-24,4335
42155,125269,2025-09-24,1790
42156,718865,2025-09-24,895
42157,718984,2025-09-25,2790
42158,671700,2025-09-25,1790
42159,719000,2025-09-25,895
42160,556436,2025-09-25,108.5
42161,718998,2025-09-25,895
42162,164373,2025-09-25,145
42163,708360,2025-09-25,895
42164,719035,2025-09-25,1532
42165,719023,2025-09-25,895
42166,718919,2025-09-25,895
42168,718943,2025-09-25,1295
42169,435734,2025-09-25,795
42170,718952,2025-09-25,1095
42171,718949,2025-09-25,1640.89
42172,608031,2025-09-25,570
42174,682204,2025-09-25,895
42175,718961,2025-09-25,895
42178,718937,2025-09-25,895
42179,180838,2025-09-25,795
42181,150084,2025-09-25,3078.28
42182,719020,2025-09-25,895
42183,719017,2025-09-25,1640.89
42184,245824,2025-09-25,895
42186,718942,2025-09-25,1295
42187,718927,2025-09-25,895
42188,718964,2025-09-25,895
42189,690426,2025-09-25,1235.02
42190,718959,2025-09-25,895
42192,719007,2025-09-25,1295
42193,719025,2025-09-25,1295
42194,718910,2025-09-25,895
42196,718901,2025-09-25,395
42197,719050,2025-09-25,1295
42198,718958,2025-09-25,1235.02
42199,596366,2025-09-25,130
42200,718962,2025-09-25,895
42202,718991,2025-09-25,1495
42204,718987,2025-09-25,1240.89
42206,718939,2025-09-25,895
42207,333484,2025-09-25,895
42208,317858,2025-09-25,895
42209,236998,2025-09-25,216
42211,718989,2025-09-25,895
42213,97114,2025-09-25,130
42214,718973,2025-09-25,895
42216,719013,2025-09-25,895
42217,717934,2025-09-25,1495
42218,719021,2025-09-25,1295
42219,718968,2025-09-25,1640.89
42220,718030,2025-09-25,145
42221,719027,2025-09-25,1295
42225,718932,2025-09-25,895
42226,246413,2025-09-25,795
42227,303023,2025-09-25,895
42228,718954,2025-09-25,895
42230,719047,2025-09-25,895
42232,718978,2025-09-25,795
42233,718938,2025-09-25,3086.76
42234,719005,2025-09-25,1295
42236,719034,2025-09-25,1095
42237,718954,2025-09-25,895
42238,718999,2025-09-25,155
42239,718909,2025-09-25,895
42240,719048,2025-09-25,1295
42241,718941,2025-09-25,895
42243,718946,2025-09-25,170
42244,718945,2025-09-25,895
42245,718963,2025-09-25,1295
42246,718926,2025-09-25,1195
42247,282189,2025-09-25,1495
42248,211473,2025-09-25,895
42249,718920,2025-09-25,4237.88
42250,718459,2025-09-25,1254.64
42251,719039,2025-09-25,895
42252,718990,2025-09-25,895
42253,543744,2025-09-25,895
42254,719006,2025-09-25,795
42255,568652,2025-09-25,108.5
42256,372614,2025-09-25,895
42257,321002,2025-09-25,895
42258,718950,2025-09-25,895
42261,718855,2025-09-25,895
42262,719052,2025-09-25,795
42265,718988,2025-09-25,290
42266,718940,2025-09-25,1240.89
42267,719030,2025-09-25,85
42268,718953,2025-09-25,895
42270,719014,2025-09-25,1235.02
42272,371582,2025-09-25,795
42281,718935,2025-09-25,895
42282,397455,2025-09-25,0
42284,718951,2025-09-25,895
42285,718947,2025-09-25,895
42286,718936,2025-09-25,895
42287,718931,2025-09-25,895
42288,718955,2025-09-25,895
42289,718977,2025-09-25,1240.89
42290,718905,2025-09-25,1240.89
42292,719015,2025-09-25,2590
42293,719026,2025-09-25,895
42294,718970,2025-09-25,895
42296,719041,2025-09-25,895
42297,719045,2025-09-25,895
42298,504333,2025-09-25,895
42299,718986,2025-09-25,895
42300,719009,2025-09-25,795
42301,719004,2025-09-25,1295
42302,718960,2025-09-25,895
42303,719015,2025-09-25,2590
42306,446338,2025-09-25,1235.02
42307,168197,2025-09-25,895
42309,142533,2025-09-25,895
42310,355628,2025-09-25,1243.11
42311,718918,2025-09-25,895
42314,719003,2025-09-25,1295
42315,480852,2025-09-25,1760
42317,718944,2025-09-25,820
42318,718997,2025-09-25,895
42319,338386,2025-09-25,1790
42320,719049,2025-09-25,795
42321,718980,2025-09-25,795
42322,140615,2025-09-25,895
42323,719043,2025-09-25,895
42324,719022,2025-09-25,745
42325,719051,2025-09-25,895
42326,320644,2025-09-25,895
42327,11949,2025-09-25,895
42328,719016,2025-09-25,895
42330,718994,2025-09-25,795
42331,719029,2025-09-25,1295
42333,197185,2025-09-25,895
42335,719024,2025-09-25,1990
42336,718992,2025-09-25,895
42337,246184,2025-09-25,1760
42338,718925,2025-09-25,895
42340,719046,2025-09-25,1095
42342,718924,2025-09-25,1235.02
42343,718917,2025-09-25,1240.89
42344,718921,2025-09-25,1635.02
42345,719044,2025-09-25,940
42347,718904,2025-09-25,895
42348,718976,2025-09-25,1640.89
42349,719011,2025-09-25,217
42350,719037,2025-09-25,1095
42351,719032,2025-09-25,85
42352,718966,2025-09-25,895
42353,719054,2025-09-25,895
42354,575849,2025-09-25,865
42355,263983,2025-09-25,250
42356,718928,2025-09-25,895
42357,718912,2025-09-25,895
42358,718929,2025-09-25,1195
42359,208648,2025-09-25,1095
42360,32454,2025-09-25,1095
42361,718956,2025-09-25,1295
42362,718996,2025-09-25,130
42363,718907,2025-09-25,1495
42364,316565,2025-09-25,1235.02
42365,718510,2025-09-25,0
42366,697651,2025-09-25,3380
42367,718915,2025-09-25,895
42368,718922,2025-09-25,895
42370,611691,2025-09-25,895
42371,719018,2025-09-25,1295
42372,278423,2025-09-25,1635.02
42373,718971,2025-09-25,155
42374,718914,2025-09-25,895
42375,718972,2025-09-25,1790
42376,719040,2025-09-25,895
42377,718930,2025-09-25,1295
42379,718983,2025-09-25,2670
42380,718913,2025-09-25,895
42381,641482,2025-09-25,1495
42384,640829,2025-09-25,895
42385,718979,2025-09-25,895
42387,719002,2025-09-25,895
42388,718965,2025-09-25,895
42389,399600,2025-09-25,570
42391,719036,2025-09-25,895
42392,551986,2025-09-25,895
42393,719038,2025-09-25,895
42394,718985,2025-09-25,895
42395,530510,2025-09-25,1490
42398,719001,2025-09-25,1240.89
42399,485703,2025-09-25,170
42400,718969,2025-09-25,895
42401,718916,2025-09-25,3780
42402,718934,2025-09-25,1040
42403,718906,2025-09-25,895
42404,558190,2025-09-25,1095
42405,449353,2025-09-25,795
42407,585653,2025-09-25,4120.02
42408,587150,2025-09-25,895
42409,718948,2025-09-25,1195
42410,718908,2025-09-25,1095
42411,119403,2025-09-25,1095
42412,172472,2025-09-25,1380.02
42413,719028,2025-09-25,1235.02
42416,718981,2025-09-25,895
42418,271570,2025-09-25,895
42420,718982,2025-09-25,895
42421,220002,2025-09-25,895
42422,719031,2025-09-25,895
42423,719033,2025-09-25,1295
42424,718995,2025-09-25,125
42425,718923,2025-09-25,1095
42426,382105,2025-09-25,145
42428,718974,2025-09-25,895
42430,572567,2025-09-26,3335.89
42431,602136,2025-09-26,240
42432,719119,2025-09-26,1495
42433,10924,2025-09-26,240
42434,719171,2025-09-26,895
42435,717124,2025-09-26,790
42436,719146,2025-09-26,895
42437,719166,2025-09-26,1095
42438,681903,2025-09-26,130
42439,719138,2025-09-26,895
42440,719014,2025-09-26,1235.02
42442,719096,2025-09-26,1295
42444,585558,2025-09-26,895
42445,719103,2025-09-26,1235.02
42446,719110,2025-09-26,895
42447,198805,2025-09-26,1243.26
42448,539579,2025-09-26,895
42449,719056,2025-09-26,895
42450,719162,2025-09-26,895
42451,565283,2025-09-26,0
42452,719120,2025-09-26,895
42454,459950,2025-09-26,1140
42456,719191,2025-09-26,895
42457,719144,2025-09-26,795
42460,641953,2025-09-26,170
42461,14227,2025-09-26,1790
42462,719064,2025-09-26,895
42463,719108,2025-09-26,895
42465,683686,2025-09-26,1095
42466,719142,2025-09-26,1435.02
42467,2682,2025-09-26,1235.02
42469,103487,2025-09-26,340
42470,719188,2025-09-26,795
42471,715833,2025-09-26,0
42472,719101,2025-09-26,895
42473,719140,2025-09-26,895
42474,526385,2025-09-26,895
42475,557778,2025-09-26,1490
42476,719147,2025-09-26,895
42477,719186,2025-09-26,895
42478,73962,2025-09-26,895
42479,163285,2025-09-26,895
42480,719167,2025-09-26,155
42481,719147,2025-09-26,745
42482,588900,2025-09-26,895
42483,719194,2025-09-26,895
42485,469860,2025-09-26,1295
42486,719066,2025-09-26,1444.59
42487,719077,2025-09-26,1195
42488,654127,2025-09-26,145
42489,719113,2025-09-26,895
42490,719150,2025-09-26,895
42491,719185,2025-09-26,895
42492,718453,2025-09-26,0
42494,719075,2025-09-26,895
42495,719200,2025-09-26,895
42496,719088,2025-09-26,1095
42499,719059,2025-09-26,895
42500,283621,2025-09-26,895
42501,489280,2025-09-26,895
42502,719163,2025-09-26,170
42503,719155,2025-09-26,895
42505,719091,2025-09-26,895
42506,57454,2025-09-26,170
42508,719128,2025-09-26,1240.89
42510,241627,2025-09-26,0
42511,719201,2025-09-26,895
42512,719063,2025-09-26,85
42513,43430,2025-09-26,1295
42514,719182,2025-09-26,3780
42515,567153,2025-09-26,170
42516,586155,2025-09-26,1380.02
42517,719203,2025-09-26,1380.02
42523,716354,2025-09-26,745
42524,264429,2025-09-26,155
42525,719136,2025-09-26,1840.89
42526,538810,2025-09-26,1443.26
42527,602632,2025-09-26,1095
42528,719114,2025-09-26,1265
42529,719160,2025-09-26,895
42530,452549,2025-09-26,895
42531,106465,2025-09-26,145
42533,719068,2025-09-26,1295
42534,719126,2025-09-26,895
42535,719179,2025-09-26,1395.89
42536,719172,2025-09-26,1760
42537,719118,2025-09-26,895
42538,719161,2025-09-26,895
42539,719069,2025-09-26,895
42540,719132,2025-09-26,230
42541,719075,2025-09-26,895
42544,31910,2025-09-26,1560.02
42545,719094,2025-09-26,1095
42546,719190,2025-09-26,1145
42547,719175,2025-09-26,1988.26
42548,719087,2025-09-26,1095
42552,719154,2025-09-26,895
42553,470931,2025-09-26,125
42554,719123,2025-09-26,895
42555,10733,2025-09-26,895
42556,475683,2025-09-26,895
42559,457572,2025-09-26,895
42560,192691,2025-09-26,2392
42561,719124,2025-09-26,895
42562,719174,2025-09-26,1095
42563,719197,2025-09-26,895
42564,719152,2025-09-26,895
42565,719148,2025-09-26,1095
42566,11145,2025-09-26,1095
42567,719156,2025-09-26,895
42568,231870,2025-09-26,895
42569,719055,2025-09-26,1095
42570,719139,2025-09-26,310
42571,80130,2025-09-26,895
42572,719115,2025-09-26,895
42573,719122,2025-09-26,895
42574,719121,2025-09-26,895
42575,719176,2025-09-26,130
42577,525627,2025-09-26,6435
42578,719168,2025-09-26,1233.18
42581,719195,2025-09-26,895
42582,719193,2025-09-26,795
42586,719079,2025-09-26,895
42589,554278,2025-09-26,155
42590,719060,2025-09-26,895
42591,446182,2025-09-26,5280
42592,719204,2025-09-26,1295
42593,719061,2025-09-26,895
42594,719189,2025-09-26,895
42595,719072,2025-09-26,310
42596,713337,2025-09-26,1295
42597,719149,2025-09-26,895
42598,719169,2025-09-26,895
42600,522475,2025-09-26,250
42601,363216,2025-09-26,1495
42602,719092,2025-09-26,895
42605,502532,2025-09-26,895
42609,19145,2025-09-26,716
42610,659368,2025-09-26,155
42611,508048,2025-09-26,430
42613,719098,2025-09-26,1243.26
42614,719192,2025-09-26,895
42616,719143,2025-09-26,895
42617,719057,2025-09-26,795
42618,71080,2025-09-26,1790
42621,719187,2025-09-26,895
42623,719014,2025-09-26,795
42624,187688,2025-09-26,895
42625,309655,2025-09-26,895
42626,719159,2025-09-26,895
42628,719199,2025-09-26,795
42630,719065,2025-09-26,1195
42631,719177,2025-09-26,895
42634,719076,2025-09-26,170
42635,703476,2025-09-26,895
42636,313290,2025-09-26,145
42637,719125,2025-09-26,895
42638,719137,2025-09-26,895
42639,719184,2025-09-26,170
42640,379389,2025-09-26,1240.89
42641,719145,2025-09-26,895
42642,719173,2025-09-26,895
42643,719112,2025-09-26,1295
42644,719141,2025-09-26,895
42645,719181,2025-09-26,130
42646,719106,2025-09-26,1235.02
42647,719198,2025-09-26,895
42648,248535,2025-09-26,895
42649,235533,2025-09-26,1790
42650,719157,2025-09-26,1195
42651,719070,2025-09-26,85
42652,715963,2025-09-26,155
42653,719102,2025-09-26,795
42654,719183,2025-09-26,1835.02
42656,719080,2025-09-26,895
42657,719158,2025-09-26,895
42661,383724,2025-09-26,155
42662,719127,2025-09-26,2685
42665,719071,2025-09-26,895
42666,293773,2025-09-26,1790
42667,120460,2025-09-26,895
42668,719180,2025-09-26,1240.89
42669,719196,2025-09-26,1220
42670,149267,2025-09-26,1250
42671,719135,2025-09-26,1395
42674,719129,2025-09-26,895
42675,567721,2025-09-26,130
42676,310167,2025-09-26,1443.26
42677,719086,2025-09-26,1395
42678,604992,2025-09-26,410
42679,719067,2025-09-26,895
42680,719078,2025-09-26,1040
42681,369748,2025-09-26,895
42682,719134,2025-09-26,1495
42683,719164,2025-09-26,1095
42685,719202,2025-09-26,895
42686,719109,2025-09-26,895
42688,719133,2025-09-26,130
42690,719097,2025-09-26,895
42691,717730,2025-09-26,0
42692,719074,2025-09-26,1432
42694,372295,2025-09-26,895
42695,719085,2025-09-26,255
42696,719107,2025-09-26,1640.89
42697,719058,2025-09-26,895
42698,398466,2025-09-26,170
42700,719130,2025-09-26,895
42701,626970,2025-09-26,1960
42703,719170,2025-09-26,895
42704,719089,2025-09-26,250
42705,719131,2025-09-26,795
42706,719111,2025-09-26,1095
42707,719093,2025-09-26,1640.89
42708,606065,2025-09-26,895
42709,719095,2025-09-26,145
42710,719205,2025-09-26,895
42711,719117,2025-09-26,895
42712,227552,2025-09-26,1295
42713,719084,2025-09-26,260
42714,719369,2025-09-27,1240.89
42715,629886,2025-09-27,155
42716,591264,2025-09-27,255
42717,717519,2025-09-27,1120
42718,166400,2025-09-27,1235.02
42719,719357,2025-09-27,895
42720,719353,2025-09-27,1840.89
42721,611351,2025-09-27,795
42722,719286,2025-09-27,1095
42723,579487,2025-09-27,130
42724,719254,2025-09-27,1240.89
42725,719364,2025-09-27,895
42726,719358,2025-09-27,1835.02
42727,719273,2025-09-27,1495
42728,719265,2025-09-27,895
42729,719332,2025-09-27,1095
