order_id,product_id,quantity,unit_price,sales,discounts
41542,5,1,1295,1295,0
41544,18,1,550,550,550
41544,6,1,1495,1495,0
41545,12,1,145,145,0
41546,18,1,550,550,550
41546,1,1,895,895,0
41547,18,1,550,550,550
41547,1,1,895,895,0
41548,18,1,550,550,550
41548,6,1,1495,1495,0
41549,1,1,895,895,150
41551,18,1,550,550,550
41551,1,1,895,895,0
41552,18,1,550,550,550
41552,1,1,895,895,0
41552,8,1,1495,1495,224.25
41553,18,1,550,550,550
41553,3,1,895,895,0
41554,1,1,895,895,0
41555,18,1,550,550,550
41555,3,1,895,895,0
41555,7,1,865,865,129.75
41556,18,1,550,550,550
41556,1,1,895,895,0
41561,6,1,1495,1495,100
41563,3,1,895,895,100
41565,18,1,550,550,550
41565,1,1,895,895,0
41566,18,1,550,550,550
41566,3,1,895,895,0
41567,18,1,550,550,550
41567,1,1,895,895,0
41568,18,1,550,550,550
41568,1,1,895,895,0
41569,16,1,155,155,0
41570,18,1,550,550,550
41570,5,1,1295,1295,0
41571,18,1,550,550,550
41571,3,1,895,895,0
41572,11,1,145,145,0
41573,18,1,550,550,550
41573,2,1,1095,1095,0
41574,18,3,550,1650,1650
41574,1,3,895,2685,0
41575,12,1,145,145,0
41576,18,1,550,550,550
41576,2,1,1095,1095,0
41577,18,1,550,550,550
41577,1,1,895,895,0
41578,18,1,550,550,550
41578,1,1,895,895,0
41579,18,1,550,550,550
41579,1,1,895,895,0
41580,3,1,895,895,0
41582,14,2,65,130,0
41584,2,1,1095,1095,100
41585,18,1,550,550,550
41585,1,1,895,895,0
41586,18,1,550,550,550
41586,1,1,895,895,0
41588,18,1,550,550,550
41588,1,1,895,895,0
41589,15,2,125,250,0
41590,18,1,550,550,550
41590,3,1,895,895,0
41590,16,1,155,155,0
41593,18,1,550,550,550
41593,3,1,895,895,0
41594,18,1,550,550,550
41595,19,2,360,720,310.06
41595,19,1,360,360,155.03
41595,1,1,895,895,0
41595,1,2,895,1790,0
41595,13,4,85,340,146.42
41595,16,2,155,310,93
41595,16,1,155,155,108.5
41595,16,2,155,310,214.36
41596,16,1,155,155,46.5
41596,16,1,155,155,46.5
41598,16,1,155,155,0
41599,18,1,550,550,550
41599,1,1,895,895,0
41600,18,1,550,550,550
41600,2,1,1095,1095,0
41601,18,1,550,550,550
41601,1,1,895,895,0
41602,3,1,895,895,100
41603,15,2,125,250,0
41604,18,1,550,550,550
41605,18,1,550,550,550
41605,1,1,895,895,0
41606,14,2,65,130,0
41607,19,1,360,360,155.03
41607,1,1,895,895,0
41607,13,2,85,170,73.21
41607,16,1,155,155,116.74
41608,10,1,255,255,0
41608,14,2,65,130,0
41608,14,2,65,130,0
41609,18,1,550,550,550
41609,5,1,1295,1295,0
41610,18,1,550,550,550
41610,1,1,895,895,0
41612,18,1,550,550,550
41612,1,1,895,895,0
41614,18,1,550,550,550
41614,1,1,895,895,0
41615,18,1,550,550,550
41615,2,1,1095,1095,0
41616,5,1,1295,1295,388.5
41620,18,2,550,1100,1100
41620,1,2,895,1790,0
41622,18,1,550,550,550
41622,1,1,895,895,0
41624,18,1,550,550,550
41624,1,1,895,895,0
41625,18,1,550,550,550
41625,5,1,1295,1295,0
41628,16,1,155,155,0
41630,18,1,550,550,550
41630,4,1,1195,1195,0
41631,18,1,550,550,550
41631,1,1,895,895,0
41633,18,1,550,550,550
41633,1,1,895,895,0
41634,18,1,550,550,550
41634,5,1,1295,1295,0
41636,18,1,550,550,550
41636,1,1,895,895,0
41637,13,1,85,85,0
41638,18,1,550,550,550
41638,1,1,895,895,0
41639,18,1,550,550,550
41639,5,1,1295,1295,0
41640,18,1,550,550,550
41640,1,1,895,895,0
41641,1,1,895,895,0
41642,16,1,155,155,0
41643,19,1,360,360,155.03
41643,6,1,1495,1495,0
41643,13,2,85,170,73.21
41643,16,1,155,155,116.74
41644,13,1,85,85,25.5
41645,4,1,1195,1195,0
41649,18,1,550,550,550
41649,1,1,895,895,0
41650,18,1,550,550,550
41650,6,1,1495,1495,0
41651,18,1,550,550,550
41651,1,1,895,895,0
41653,13,2,85,170,0
41654,18,1,550,550,550
41654,1,1,895,895,0
41655,18,1,550,550,550
41655,3,1,895,895,0
41656,18,1,550,550,550
41656,5,1,1295,1295,0
41657,18,1,550,550,550
41657,1,1,895,895,0
41658,18,1,550,550,550
41658,1,1,895,895,0
41659,18,1,550,550,550
41659,1,1,895,895,0
41660,18,1,550,550,550
41660,4,1,1195,1195,0
41661,19,1,360,360,155.03
41661,3,1,895,895,0
41661,13,2,85,170,73.21
41661,16,1,155,155,118.58
41662,13,1,85,85,0
41663,18,1,550,550,550
41664,18,1,550,550,550
41664,1,1,895,895,0
41669,18,1,550,550,550
41669,3,1,895,895,0
41670,19,1,360,360,155.03
41670,13,2,85,170,73.21
41670,2,1,1095,1095,0
41670,16,1,155,155,116.74
41671,18,1,550,550,550
41671,5,1,1295,1295,0
41672,18,1,550,550,550
41672,1,1,895,895,0
41675,19,1,360,360,155.03
41675,1,1,895,895,0
41675,13,2,85,170,73.21
41675,16,1,155,155,116.74
41676,1,1,895,895,100
41677,9,2,395,790,158
41679,18,1,550,550,550
41679,1,1,895,895,0
41680,13,1,85,85,0
41680,16,1,155,155,0
41681,18,1,550,550,550
41681,5,1,1295,1295,100
41682,18,1,550,550,550
41682,1,1,895,895,0
41683,18,1,550,550,550
41683,3,1,895,895,0
41684,18,1,550,550,550
41684,3,1,895,895,0
41685,18,1,550,550,550
41685,1,1,895,895,0
41686,18,1,550,550,550
41686,1,1,895,895,0
41688,14,2,65,130,0
41690,19,1,360,360,155.03
41690,6,1,1495,1495,0
41690,13,2,85,170,73.21
41690,16,1,155,155,116.74
41691,18,1,550,550,550
41691,3,1,895,895,0
41692,18,1,550,550,550
41692,2,1,1095,1095,0
41694,18,1,550,550,550
41694,1,1,895,895,0
41694,8,1,1495,1495,0
41695,19,1,360,360,155.03
41695,5,1,1295,1295,0
41695,13,2,85,170,73.21
41695,16,1,155,155,116.74
41697,19,1,360,360,155.03
41697,1,1,895,895,0
41697,13,2,85,170,73.21
41697,16,1,155,155,110.87
41698,18,1,550,550,550
41698,5,1,1295,1295,0
41698,7,1,865,865,0
41701,19,1,360,360,155.03
41701,13,2,85,170,73.21
41701,2,1,1095,1095,0
41701,16,1,155,155,108.5
41702,18,1,550,550,550
41702,5,1,1295,1295,0
41703,18,1,550,550,550
41703,1,1,895,895,0
41704,16,1,155,155,0
41706,18,1,550,550,550
41706,2,1,1095,1095,0
41707,18,1,550,550,550
41707,2,1,1095,1095,0
41708,18,1,550,550,550
41708,1,1,895,895,0
41710,6,1,1495,1495,0
41712,18,1,550,550,550
41712,18,1,550,550,550
41712,3,1,895,895,0
41712,3,1,895,895,0
41714,11,1,145,145,72.5
41715,18,1,550,550,550
41715,1,1,895,895,0
41716,5,1,1295,1295,0
41717,18,1,550,550,550
41717,1,1,895,895,0
41720,18,1,550,550,550
41720,1,1,895,895,0
41724,18,1,550,550,550
41724,1,1,895,895,0
41726,18,1,550,550,550
41726,11,1,145,145,145
41726,5,1,1295,1295,0
41727,18,1,550,550,550
41727,1,1,895,895,0
41728,18,1,550,550,550
41728,5,1,1295,1295,0
41729,1,1,895,895,0
41730,18,1,550,550,550
41730,1,1,895,895,0
41731,18,1,550,550,550
41731,1,1,895,895,0
41732,18,1,550,550,550
41732,1,1,895,895,0
41733,18,1,550,550,550
41733,1,1,895,895,0
41735,1,1,895,895,0
41736,14,2,65,130,0
41737,11,2,145,290,87
41737,16,1,155,155,46.5
41737,16,1,155,155,0
41738,18,1,550,550,550
41738,1,1,895,895,0
41740,18,1,550,550,550
41740,3,1,895,895,0
41741,1,1,895,895,100
41743,8,1,1495,1495,1495
41743,9,1,395,395,395
41744,18,1,550,550,550
41744,18,2,550,1100,1100
41744,1,2,895,1790,0
41744,2,1,1095,1095,0
41745,13,1,85,85,0
41746,18,2,550,1100,1100
41746,1,2,895,1790,0
41747,18,1,550,550,550
41747,3,1,895,895,0
41747,7,1,865,865,0
41749,18,1,550,550,550
41749,1,1,895,895,0
41750,18,1,550,550,550
41750,2,1,1095,1095,0
41751,18,1,550,550,550
41751,1,1,895,895,0
41753,18,1,550,550,550
41753,1,1,895,895,0
41754,5,1,1295,1295,175
41754,7,1,865,865,129.75
41755,18,1,550,550,550
41755,1,1,895,895,0
41757,13,1,85,85,0
41758,19,1,360,360,155.03
41758,1,1,895,895,0
41758,13,2,85,170,73.21
41758,16,1,155,155,110.87
41759,18,1,550,550,550
41759,1,1,895,895,0
41760,12,1,145,145,0
41761,18,1,550,550,550
41761,5,1,1295,1295,0
41762,18,1,550,550,550
41762,5,1,1295,1295,0
41763,18,1,550,550,550
41763,1,1,895,895,0
41764,19,1,360,360,155.03
41764,1,1,895,895,0
41764,13,2,85,170,73.21
41764,16,1,155,155,110.87
41765,18,1,550,550,550
41765,1,1,895,895,0
41768,18,1,550,550,550
41768,1,1,895,895,0
41769,18,1,550,550,550
41769,4,1,1195,1195,0
41772,19,1,360,360,155.03
41772,1,1,895,895,0
41772,13,2,85,170,73.21
41772,16,1,155,155,116.74
41773,13,2,85,170,0
41775,18,1,550,550,550
41775,2,1,1095,1095,0
41776,18,1,550,550,550
41776,1,1,895,895,0
41777,18,1,550,550,550
41777,3,1,895,895,0
41778,1,1,895,895,0
41779,13,2,85,170,0
41780,19,1,360,360,155.03
41780,1,1,895,895,0
41780,13,2,85,170,73.21
41780,16,1,155,155,110.87
41781,19,1,360,360,155.03
41781,3,1,895,895,0
41781,13,2,85,170,73.21
41781,16,1,155,155,116.74
41782,18,1,550,550,550
41782,1,1,895,895,0
41784,18,1,550,550,550
41784,1,1,895,895,0
41785,18,1,550,550,550
41785,1,1,895,895,0
41787,18,1,550,550,550
41787,1,1,895,895,0
41789,18,1,550,550,550
41789,1,1,895,895,0
41790,7,1,865,865,0
41791,18,1,550,550,550
41791,1,1,895,895,0
41792,19,1,360,360,155.03
41792,1,1,895,895,0
41792,13,2,85,170,73.21
41792,16,1,155,155,116.74
41793,18,1,550,550,550
41793,2,1,1095,1095,0
41794,18,1,550,550,550
41794,5,1,1295,1295,0
41799,18,1,550,550,550
41799,18,2,550,1100,1100
41799,5,1,1295,1295,0
41799,1,2,895,1790,0
41801,18,1,550,550,550
41801,1,1,895,895,0
41804,18,1,550,550,550
41804,2,1,1095,1095,0
41805,18,1,550,550,550
41805,6,1,1495,1495,0
41807,18,1,550,550,550
41807,1,1,895,895,0
41808,18,1,550,550,550
41808,2,1,1095,1095,0
41809,11,1,145,145,0
41810,18,1,550,550,550
41810,6,1,1495,1495,0
41811,11,1,145,145,0
41812,18,1,550,550,550
41812,2,1,1095,1095,0
41814,18,1,550,550,550
41814,1,1,895,895,0
41815,1,1,895,895,100
41816,15,1,125,125,0
41817,18,1,550,550,550
41817,1,1,895,895,0
41818,1,1,895,895,100
41818,16,1,155,155,0
41820,18,1,550,550,550
41820,2,1,1095,1095,0
41821,18,1,550,550,550
41821,1,1,895,895,0
41822,1,1,895,895,100
41823,18,1,550,550,550
41823,1,1,895,895,0
41824,18,1,550,550,550
41824,1,1,895,895,0
41825,18,1,550,550,550
41825,6,1,1495,1495,0
41826,1,1,895,895,100
41827,18,1,550,550,550
41827,6,1,1495,1495,0
41828,19,1,360,360,155.03
41828,5,1,1295,1295,0
41828,13,2,85,170,73.21
41828,16,1,155,155,110.87
41828,16,1,155,155,110.87
41829,18,1,550,550,550
41829,1,1,895,895,0
41830,18,1,550,550,550
41830,5,1,1295,1295,0
41831,1,1,895,895,100
41832,18,1,550,550,550
41832,1,1,895,895,0
41833,3,1,895,895,100
41835,18,1,550,550,550
41835,1,1,895,895,0
41837,18,1,550,550,550
41837,6,1,1495,1495,0
41839,18,1,550,550,550
41839,1,1,895,895,0
41840,18,1,550,550,550
41840,1,1,895,895,0
41841,18,1,550,550,550
41841,6,1,1495,1495,0
41842,14,2,65,130,0
41843,1,1,895,895,100
41844,1,1,895,895,0
41845,14,4,65,260,0
41846,18,1,550,550,550
41846,5,1,1295,1295,0
41847,1,1,895,895,75
41848,13,4,85,340,0
41849,18,1,550,550,550
41849,3,1,895,895,0
41851,18,1,550,550,550
41851,5,1,1295,1295,0
41854,18,1,550,550,550
41854,6,1,1495,1495,0
41855,18,1,550,550,550
41855,1,1,895,895,0
41856,18,1,550,550,550
41856,1,1,895,895,0
41857,18,1,550,550,550
41857,1,1,895,895,0
41858,18,1,550,550,550
41858,1,1,895,895,0
41859,18,1,550,550,550
41859,1,1,895,895,0
41860,18,1,550,550,550
41860,1,1,895,895,0
41861,18,1,550,550,550
41861,1,1,895,895,0
41863,19,1,360,360,155.03
41863,3,1,895,895,0
41863,13,2,85,170,73.21
41863,16,1,155,155,110.87
41864,18,1,550,550,550
41864,1,1,895,895,0
41866,18,1,550,550,550
41866,1,1,895,895,0
41867,1,1,895,895,100
41869,18,1,550,550,550
41869,2,1,1095,1095,0
41870,18,2,550,1100,1100
41870,1,2,895,1790,0
41871,18,1,550,550,550
41871,5,1,1295,1295,0
41872,18,1,550,550,550
41872,3,1,895,895,0
41873,18,1,550,550,550
41873,1,1,895,895,0
41874,18,1,550,550,550
41874,1,1,895,895,0
41876,18,1,550,550,550
41876,2,1,1095,1095,0
41876,7,1,865,865,0
41878,19,1,360,360,155.03
41878,5,1,1295,1295,0
41878,13,2,85,170,73.21
41878,16,1,155,155,116.74
41879,1,1,895,895,100
41880,18,1,550,550,550
41880,1,1,895,895,0
41881,18,1,550,550,550
41881,6,1,1495,1495,0
41882,18,1,550,550,550
41882,2,1,1095,1095,0
41883,1,1,895,895,65
41884,18,1,550,550,550
41884,1,1,895,895,0
41885,18,1,550,550,550
41885,1,1,895,895,0
41886,18,1,550,550,550
41886,1,1,895,895,0
41887,18,1,550,550,550
41887,1,1,895,895,0
41888,19,1,360,360,155.03
41888,1,1,895,895,0
41888,13,2,85,170,73.21
41888,15,1,125,125,0
41888,16,1,155,155,110.87
41889,18,1,550,550,550
41890,18,1,550,550,550
41890,1,1,895,895,0
41891,12,1,145,145,0
41891,16,1,155,155,0
41892,18,1,550,550,550
41892,2,1,1095,1095,0
41893,13,1,85,85,0
41894,19,1,360,360,155.03
41894,1,1,895,895,0
41894,13,2,85,170,73.21
41894,16,1,155,155,116.74
41895,18,1,550,550,550
41895,3,1,895,895,0
41896,18,1,550,550,550
41896,1,1,895,895,0
41897,1,1,895,895,0
41898,11,1,145,145,0
41899,13,1,85,85,0
41899,15,1,125,125,0
41900,18,1,550,550,550
41900,6,1,1495,1495,0
41901,18,1,550,550,550
41901,2,1,1095,1095,0
41902,18,1,550,550,550
41902,1,1,895,895,0
41903,15,1,125,125,0
41904,13,2,85,170,0
41905,19,1,360,360,155.03
41905,1,1,895,895,0
41905,13,2,85,170,73.21
41905,16,1,155,155,110.87
41906,18,1,550,550,550
41906,2,1,1095,1095,0
41907,18,1,550,550,550
41907,1,1,895,895,0
41908,18,1,550,550,550
41908,1,1,895,895,0
41909,18,1,550,550,550
41909,1,1,895,895,0
41912,18,1,550,550,550
41912,1,1,895,895,0
41913,1,1,895,895,0
41914,19,1,360,360,155.03
41914,1,1,895,895,0
41914,13,2,85,170,73.21
41914,16,1,155,155,116.74
41915,13,1,85,85,0
41916,18,1,550,550,550
41916,2,1,1095,1095,0
41917,19,1,360,360,155.03
41917,1,1,895,895,0
41917,13,2,85,170,73.21
41917,16,1,155,155,110.87
41918,19,1,360,360,155.03
41918,1,1,895,895,0
41918,13,2,85,170,73.21
41918,16,1,155,155,110.87
41918,7,1,865,865,0
41918,9,2,395,790,0
41919,18,1,550,550,550
41919,6,1,1495,1495,0
41920,18,1,550,550,550
41920,1,1,895,895,0
41921,1,1,895,895,100
41922,13,2,85,170,0
41923,14,2,65,130,0
41924,18,1,550,550,550
41924,1,1,895,895,0
41925,18,1,550,550,550
41925,1,1,895,895,0
41926,18,1,550,550,550
41926,3,1,895,895,0
41927,18,1,550,550,550
41927,18,1,550,550,550
41927,18,3,550,1650,1650
41927,3,1,895,895,0
41927,4,1,1195,1195,0
41927,1,3,895,2685,0
41930,5,1,1295,1295,100
41931,18,1,550,550,550
41931,1,1,895,895,0
41932,18,1,550,550,550
41932,5,1,1295,1295,0
41934,18,1,550,550,550
41934,5,1,1295,1295,0
41936,18,1,550,550,550
41936,1,1,895,895,0
41937,18,1,550,550,550
41937,3,1,895,895,0
41938,18,1,550,550,550
41938,3,1,895,895,0
41939,5,1,1295,1295,100
41940,18,1,550,550,550
41940,1,1,895,895,0
41943,18,2,550,1100,1100
41943,1,2,895,1790,0
41944,18,1,550,550,550
41944,3,1,895,895,0
41945,18,1,550,550,550
41945,1,1,895,895,0
41945,7,1,865,865,0
41946,18,1,550,550,550
41946,1,1,895,895,0
41947,18,1,550,550,550
41947,1,1,895,895,0
41948,5,1,1295,1295,100
41949,18,1,550,550,550
41949,1,1,895,895,0
41950,18,1,550,550,550
41950,1,1,895,895,0
41952,12,1,145,145,0
41953,18,1,550,550,550
41953,1,1,895,895,0
41955,18,1,550,550,550
41955,3,1,895,895,0
41956,18,1,550,550,550
41956,1,1,895,895,0
41957,18,1,550,550,550
41957,1,1,895,895,0
41960,16,1,155,155,0
41961,18,1,550,550,550
41961,1,1,895,895,0
41962,1,1,895,895,0
41964,18,1,550,550,550
41964,1,1,895,895,0
41965,18,1,550,550,550
41965,3,1,895,895,0
41966,18,1,550,550,550
41966,2,1,1095,1095,0
41968,11,1,145,145,0
41968,15,1,125,125,0
41969,19,1,360,360,155.03
41969,1,1,895,895,0
41969,13,2,85,170,73.21
41969,16,1,155,155,110.87
41970,18,1,550,550,550
41970,1,1,895,895,0
41972,18,1,550,550,550
41972,3,1,895,895,0
41974,5,1,1295,1295,100
41974,7,1,865,865,0
41975,18,1,550,550,550
41975,6,1,1495,1495,0
41976,14,2,65,130,0
41977,1,1,895,895,100
41978,18,1,550,550,550
41978,1,1,895,895,0
41982,18,1,550,550,550
41982,6,1,1495,1495,0
41984,1,1,895,895,100
41985,18,1,550,550,550
41985,2,1,1095,1095,0
41986,19,1,360,360,155.03
41986,5,1,1295,1295,0
41986,13,2,85,170,73.21
41986,16,1,155,155,110.87
41988,18,1,550,550,550
41988,1,1,895,895,0
41989,19,1,360,360,155.03
41989,6,1,1495,1495,0
41989,13,2,85,170,73.21
41989,16,1,155,155,110.87
41990,18,2,550,1100,1100
41990,1,2,895,1790,0
41991,18,1,550,550,550
41991,1,1,895,895,0
41992,10,1,255,255,0
41992,11,1,145,145,0
41993,18,1,550,550,550
41993,1,1,895,895,0
41995,19,1,360,360,155.03
41995,1,1,895,895,0
41995,13,2,85,170,73.21
41995,16,1,155,155,110.87
41996,18,1,550,550,550
41996,1,1,895,895,0
41997,18,1,550,550,550
41997,1,1,895,895,0
41998,10,1,255,255,102
42001,18,1,550,550,550
42001,3,1,895,895,0
42003,10,1,255,255,145
42005,16,1,155,155,0
42006,18,2,550,1100,1100
42006,6,2,1495,2990,598
42007,18,1,550,550,550
42007,1,1,895,895,0
42008,18,1,550,550,550
42009,3,1,895,895,100
42011,19,1,360,360,155.03
42011,1,1,895,895,0
42011,13,2,85,170,73.21
42011,16,1,155,155,116.74
42012,18,1,550,550,550
42012,1,1,895,895,0
42018,18,1,550,550,550
42018,1,1,895,895,0
42019,18,1,550,550,550
42019,2,1,1095,1095,0
42022,18,1,550,550,550
42022,5,1,1295,1295,0
42024,18,1,550,550,550
42024,1,1,895,895,0
42025,18,1,550,550,550
42025,1,1,895,895,0
42025,7,1,865,865,0
42028,19,1,360,360,155.03
42028,1,1,895,895,0
42028,13,2,85,170,73.21
42028,16,1,155,155,110.87
42029,18,1,550,550,550
42029,1,1,895,895,0
42031,16,1,155,155,46.5
42032,18,1,550,550,550
42034,18,1,550,550,550
42034,1,1,895,895,0
42037,18,1,550,550,550
42037,5,1,1295,1295,42.42
42039,18,1,550,550,550
42039,1,1,895,895,0
42040,18,1,550,550,550
42040,1,1,895,895,0
42042,19,1,360,360,155.03
42042,5,1,1295,1295,43.46
42042,13,2,85,170,123.24
42042,16,1,155,155,112.35
42044,18,1,550,550,550
42046,18,1,550,550,550
42046,5,1,1295,1295,0
42048,18,1,550,550,550
42048,1,1,895,895,0
42049,7,1,865,865,129.75
42050,10,6,255,1530,306
42050,11,2,145,290,58
42050,11,2,145,290,58
42050,11,1,145,145,29
42050,11,1,145,145,29
42050,4,1,1195,1195,239
42050,5,4,1295,5180,1036
42050,12,5,145,725,145
42050,14,12,65,780,156
42050,16,2,155,310,62
42050,16,2,155,310,62
42050,16,1,155,155,31
42050,16,1,155,155,31
42050,9,8,395,3160,632
42052,18,1,550,550,550
42052,3,1,895,895,0
42053,18,1,550,550,550
42053,1,1,895,895,0
42054,18,1,550,550,550
42054,2,1,1095,1095,0
42056,18,1,550,550,550
42056,18,1,550,550,550
42056,1,1,895,895,0
42056,1,1,895,895,0
42057,1,1,895,895,100
42058,18,1,550,550,550
42058,2,1,1095,1095,0
42061,18,1,550,550,550
42061,1,1,895,895,0
42062,18,1,550,550,550
42062,1,1,895,895,0
42063,18,1,550,550,550
42063,1,1,895,895,0
42065,5,2,1295,2590,0
42066,18,1,550,550,550
42066,1,1,895,895,0
42067,18,1,550,550,550
42067,1,1,895,895,0
42068,18,1,550,550,550
42068,1,1,895,895,0
42069,19,1,360,360,155.03
42069,1,1,895,895,0
42069,13,2,85,170,73.21
42069,16,1,155,155,116.74
42071,18,1,550,550,550
42071,2,1,1095,1095,0
42072,13,1,85,85,0
42073,10,1,255,255,0
42073,12,1,145,145,0
42075,18,1,550,550,550
42075,1,1,895,895,0
42076,18,1,550,550,550
42076,2,1,1095,1095,0
42077,18,1,550,550,550
42077,1,1,895,895,0
42078,1,1,895,895,0
42079,18,1,550,550,550
42079,18,1,550,550,550
42079,1,1,895,895,0
42079,1,1,895,895,0
42079,16,1,155,155,0
42080,18,1,550,550,550
42080,1,1,895,895,0
42082,18,1,550,550,550
42082,1,1,895,895,0
42083,18,1,550,550,550
42083,1,1,895,895,0
42084,18,1,550,550,550
42084,1,1,895,895,0
42085,1,1,895,895,100
42086,18,1,550,550,550
42086,5,1,1295,1295,0
42087,18,1,550,550,550
42087,1,1,895,895,0
42089,11,2,145,290,0
42089,19,2,360,720,310.06
42089,1,1,895,895,0
42089,13,2,85,170,73.21
42089,15,1,125,125,0
42089,2,1,1095,1095,0
42089,16,2,155,310,217.31
42091,18,1,550,550,550
42091,1,1,895,895,0
42094,18,1,550,550,550
42094,1,1,895,895,0
42095,18,1,550,550,550
42095,3,1,895,895,0
42096,18,1,550,550,550
42096,1,1,895,895,0
42097,18,2,550,1100,1100
42097,1,2,895,1790,0
42098,18,1,550,550,550
42098,1,1,895,895,0
42099,18,1,550,550,550
42099,5,1,1295,1295,0
42100,19,1,360,360,155.03
42100,6,1,1495,1495,0
42100,13,2,85,170,73.21
42100,16,1,155,155,110.87
42101,13,1,85,85,0
42102,18,1,550,550,550
42102,1,1,895,895,0
42104,18,1,550,550,550
42104,1,1,895,895,0
42108,11,1,145,145,0
42108,16,1,155,155,0
42109,13,1,85,85,12.75
42110,18,1,550,550,550
42110,2,1,1095,1095,0
42111,18,1,550,550,550
42111,1,1,895,895,0
42112,18,1,550,550,550
42112,5,1,1295,1295,0
42113,18,1,550,550,550
42113,15,2,125,250,0
42113,2,1,1095,1095,0
42115,5,1,1295,1295,0
42117,19,1,360,360,155.03
42117,3,1,895,895,0
42117,13,2,85,170,73.21
42117,16,1,155,155,116.74
42119,18,1,550,550,550
42119,5,1,1295,1295,0
42120,18,1,550,550,550
42120,1,1,895,895,0
42121,18,1,550,550,550
42121,3,1,895,895,0
42123,16,1,155,155,0
42124,18,1,550,550,550
42124,1,1,895,895,0
42125,18,1,550,550,550
42125,1,1,895,895,0
42126,18,1,550,550,550
42126,1,1,895,895,0
42127,12,1,145,145,0
42128,18,1,550,550,550
42128,1,1,895,895,0
42129,19,1,360,360,155.03
42129,1,1,895,895,0
42129,13,2,85,170,73.21
42129,16,1,155,155,110.87
42130,18,1,550,550,550
42130,1,1,895,895,0
42132,11,1,145,145,43.5
42132,16,1,155,155,46.5
42133,18,1,550,550,550
42133,3,1,895,895,0
42135,14,2,65,130,0
42136,18,1,550,550,550
42136,5,1,1295,1295,0
42139,18,1,550,550,550
42139,1,1,895,895,0
42140,18,1,550,550,550
42140,1,1,895,895,0
42141,1,1,895,895,0
42142,1,1,895,895,0
42143,12,1,145,145,0
42144,18,1,550,550,550
42144,1,1,895,895,0
42145,18,1,550,550,550
42145,1,1,895,895,0
42146,18,1,550,550,550
42146,5,1,1295,1295,0
42147,10,1,255,255,0
42147,12,1,145,145,0
42148,18,1,550,550,550
42148,3,1,895,895,0
42149,18,1,550,550,550
42149,1,1,895,895,0
42151,14,2,65,130,0
42152,18,1,550,550,550
42152,3,1,895,895,0
42153,18,1,550,550,550
42153,6,1,1495,1495,0
42154,18,1,550,550,550
42154,18,1,550,550,550
42154,11,1,145,145,0
42154,11,1,145,145,0
42154,5,1,1295,1295,0
42154,1,1,895,895,0
42154,15,1,125,125,0
42154,7,1,865,865,0
42154,7,1,865,865,0
42155,18,1,550,550,550
42155,18,1,550,550,550
42155,1,1,895,895,0
42155,1,1,895,895,0
42156,18,1,550,550,550
42156,1,1,895,895,0
42157,18,2,550,1100,1100
42157,5,1,1295,1295,0
42157,6,1,1495,1495,0
42158,18,2,550,1100,1100
42158,1,2,895,1790,0
42159,18,1,550,550,550
42159,1,1,895,895,0
42160,16,1,155,155,46.5
42161,18,1,550,550,550
42161,1,1,895,895,0
42162,12,1,145,145,0
42163,18,1,550,550,550
42163,1,1,895,895,0
42164,1,2,895,1790,358
42164,15,1,125,125,25
42165,18,1,550,550,550
42165,1,1,895,895,0
42166,18,1,550,550,550
42166,1,1,895,895,0
42168,18,1,550,550,550
42168,5,1,1295,1295,0
42169,1,1,895,895,100
42170,18,1,550,550,550
42170,2,1,1095,1095,0
42171,19,1,360,360,155.03
42171,5,1,1295,1295,0
42171,13,2,85,170,73.21
42171,16,1,155,155,110.87
42172,10,1,255,255,0
42172,11,1,145,145,0
42172,13,2,85,170,0
42174,18,1,550,550,550
42174,1,1,895,895,0
42175,18,1,550,550,550
42175,1,1,895,895,0
42178,18,1,550,550,550
42178,1,1,895,895,0
42179,1,1,895,895,100
42181,19,1,360,360,155.03
42181,19,1,360,360,155.03
42181,6,1,1495,1495,0
42181,1,1,895,895,0
42181,13,2,85,170,73.21
42181,13,2,85,170,73.21
42181,16,1,155,155,108.5
42181,16,1,155,155,116.74
42182,18,1,550,550,550
42182,1,1,895,895,0
42183,19,1,360,360,155.03
42183,5,1,1295,1295,0
42183,13,2,85,170,73.21
42183,16,1,155,155,110.87
42184,18,1,550,550,550
42184,1,1,895,895,0
42186,18,1,550,550,550
42186,5,1,1295,1295,0
42187,18,1,550,550,550
42187,1,1,895,895,0
42188,18,1,550,550,550
42188,1,1,895,895,0
42189,19,1,360,360,155.03
42189,1,1,895,895,0
42189,13,2,85,170,73.21
42189,16,1,155,155,116.74
42190,18,1,550,550,550
42190,3,1,895,895,0
42192,5,1,1295,1295,0
42193,18,1,550,550,550
42193,5,1,1295,1295,0
42194,18,1,550,550,550
42194,1,1,895,895,0
42196,9,1,395,395,0
42197,18,1,550,550,550
42197,5,1,1295,1295,0
42198,19,1,360,360,155.03
42198,1,1,895,895,0
42198,13,2,85,170,73.21
42198,16,1,155,155,116.74
42199,14,2,65,130,0
42200,18,1,550,550,550
42200,1,1,895,895,0
42202,18,1,550,550,550
42202,6,1,1495,1495,0
42204,19,1,360,360,155.03
42204,1,1,895,895,0
42204,13,2,85,170,73.21
42204,16,1,155,155,110.87
42206,18,1,550,550,550
42206,1,1,895,895,0
42207,18,1,550,550,550
